第1条评论:   “满纸荒唐中窥见满脸沧桑 / 触到神经就要懂得鼓掌
第1267条评论:   人生第一次见

第1268条评论:   脚踏实地谋发展

第1269条评论:   不要霸屏，谢谢

第1270条评论:   浅唱青春

第1271条评论:   十年许嵩，雅俗共赏

第1272条评论:   这里的人全都变了样

第1273条评论:   好久没到这里来来呀呀

第1274条评论:   问就宿敌

第1275条评论:   说等不起你

第1276条评论:   可能口水歌听多了，眼光只会听口水歌了吧

第1277条评论:   故梦南笙

第1278条评论:   出门左转谢谢

第1279条评论:   暧昩不明

第1280条评论:   强势霸屏

第1281条评论:   浅唱流年

第1282条评论:   有一次

第1283条评论:   我乃一俗人丶

第1284条评论:   踏马我第一次见这么多评论

第1285条评论:   总在盼望总在失望呀

第1286条评论:   晨清瑜

第1287条评论:   后上初中的女孩子在听篙哥的歌

第1288条评论:   海王兴

第1289条评论:   俗的无畏，雅的轻狂。

第1290条评论:   我相信你们都是跟风过来的，流量真的太可怕了

第1291条评论:   乙未年八月十七

第1292条评论:   这首歌刚出来一分钟就破万了

第1293条评论:   是的是的

第1294条评论:   当初追老许的时候不容易啊

第1295条评论:   倾丶疯魔心

第1296条评论:   评论多就是你们说评论多才多的。

第1297条评论:   那觉得不好的 别人很喜欢 相反的你喜欢的别人也觉得不怎么样

第1298条评论:   昭君跟我百合

第1299条评论:   粉丝喜欢就行，外来人不懂很正常

第1300条评论:   他是信仰，谢谢，不管是涨评怎样，没轮得到你来评价。

第1301条评论:   庆哥的哥歌

第1302条评论:   啥情况？我看错了吗？两百多万我的天啦，从来没看过哪首歌有这么多评价

第1303条评论:   小瑜不吃鱼

第1304条评论:   量身定做的昵称

第1305条评论:   才一百万啊

第1306条评论:   吉尼斯老实人纪录保持者

第1307条评论:   这是我见过最高的评论

第1308条评论:   大概现在听嵩歌的人都上大学了吧

第1309条评论:   大二了

第1310条评论:   我是音乐小王子

第1311条评论:   你们是抖音过来的吧

第1312条评论:   港岛旸妹妹

第1313条评论:   我的妈鸭

第1314条评论:   二百多万

第1315条评论:   飘飘衣猎猎于萧萧风

第1316条评论:   突然火了吗

第1317条评论:   爆炸的猫咪

第1318条评论:   先贤显现

第1319条评论:   说一就不二

第1320条评论:   怎么有点二手玫瑰的味道

第1321条评论:   不会吧

第1322条评论:   听众良莠不齐

第1323条评论:   需要细细品味。

第1324条评论:   帐号因涉黄已注销

第1325条评论:   晴天还在应该更快

第1326条评论:   可能吧，但是现在没版权了

第1327条评论:   心动指南录

第1328条评论:   听老人说 人的一生中阿 总会遇见那么两个人 一个呢 冲撞了青春 而另一个阿 温柔了岁月

第1329条评论:   浔鸽鸽丶

第1330条评论:   评论啊

第1331条评论:   猫姨爱耗叔哇

第1332条评论:   我的非主流青春呀

第1333条评论:   同城哇

第1334条评论:   宇宙男子马甬

第1335条评论:   两百万啊，进来之后看最上方

第1336条评论:   逗哒哒啦

第1337条评论:   你看上面评论傍边

第1338条评论:   评论怎么这么少

第1339条评论:   多多瞌睡

第1340条评论:   大渣好

第1341条评论:   我系渣渣辉

第1342条评论:   评论也是雅俗共赏啊

第1343条评论:   涟漪喜洋洋

第1344条评论:   八级大狂风马叉虫

第1345条评论:   白雪现场？白学？

第1346条评论:   孤久成瘾

第1347条评论:   打卡打卡

第1348条评论:   箬如初

第1349条评论:   两百万哇

第1350条评论:   楠瓜吃西瓜

第1351条评论:   雅俗共赏

第1352条评论:   评论破

第1353条评论:   万，主要是粉丝们想送给许嵩一个生日礼物

第1354条评论:   评论达

第1355条评论:   他的生日是

第1356条评论:   ，而且

第1357条评论:   所在专辑是许嵩出道第十年发布的。在生日当天凌晨，这一目标达成了。所以，不是

第1358条评论:   受众有多广，而是粉丝们对许嵩的情感有多深。

第1359条评论:   您连许嵩都没关注  您转您马呢

第1360条评论:   超人草莓西瓜皮

第1361条评论:   又来听了

第1362条评论:   这是我见过评论最多的一首歌，没有之一

第1363条评论:   又火了

第1364条评论:   还以为我手机卡了

第1365条评论:   请和我恋爱

第1366条评论:   哈哈 我来啦

第1367条评论:   违背命运我就是我

第1368条评论:   强迫症表示不能听前奏，要听高潮

第1369条评论:   我少两个电子

第1370条评论:   俗的无畏，雅的轻狂

第1371条评论:   愛妳惢愛

第1372条评论:   两百万

第1373条评论:   有点牛啊

第1374条评论:   强势霸屏

第1375条评论:   吖大饼饼

第1376条评论:   为什么这么多评论？？

第1377条评论:   我惊了

第1378条评论:   么了个哒握草

第1379条评论:   万加？第一次看到

第1380条评论:    兄弟们

第1381条评论:   请问阿德绅士

第1382条评论:   厉害了

第1383条评论:   李若萱李若萱

第1384条评论:   开始了解许嵩 不得不承认他是一名非常优秀的歌手

第1385条评论:   恭喜破

第1386条评论:   杏花弦外雨霖霖

第1387条评论:   可惜了，晴天网易没版权

第1388条评论:   是呀，可惜

第1389条评论:   坂里会子

第1390条评论:   评论量吓我一跳

第1391条评论:   他笑起来

第1392条评论:   这评论很强啊

第1393条评论:   我的信仰是许嵩呀

第1394条评论:   这是不是评论最高的歌呀

第1395条评论:   现在已经是最高评论了，欢迎欣赏嵩哥作品啊，这是一首嵩哥对待音乐以及人生态度的哲理性歌曲。歌词写得特别好，旋律角度刁钻，要慢慢欣赏，才知道这首歌越听越好听越上头，不像他中国风歌曲那样光前奏就沦陷。

第1396条评论:   湫兮螓首

第1397条评论:   过气歌手一票难求

第1398条评论:   红小豆呀白月光

第1399条评论:   恕瑞玛的黄金脆皮鸡

第1400条评论:   乔碧萝觉得很赞

第1401条评论:   妍酱今天學习了吗

第1402条评论:   日推我来辣

第1403条评论:   这首就是网易云评论最高的歌，之前是晴天，不过下架了，所以无从比较。

第1404条评论:   复制上面热评司马

第1405条评论:   雅俗是评论最高纪录

第1406条评论:   别抢我昵称了

第1407条评论:   这评论数也太猛了吧

第1408条评论:   初中听的歌

第1409条评论:   扯着犊子溜着马

第1410条评论:   万评论

第1411条评论:   窥视社会的雅俗，歌颂与人心之间

第1412条评论:   我是孤独本人

第1413条评论:   令人震惊的评论量

第1414条评论:   这是我在网易看到最多的评论，这是怎么办到的

第1415条评论:   安谧淡然然

第1416条评论:   鬼才嵩哥，谁人能敌？

第1417条评论:   只听许嵩的歌不看歌词是一种愉悦的体验，看许嵩的歌词再听许嵩的歌是一场情感的较量。

第1418条评论:   年以来，这样的体会一如既往的奇妙。

第1419条评论:   大概现在听嵩歌的人都上大学了吧

第1420条评论:   咋说呢。我的许嵩就是宝藏男孩，他的歌慢慢的都会火。

第1421条评论:   雅俗共享，孤芳自赏

第1422条评论:   ，有点感觉哈

第1423条评论:   小任性的希

第1424条评论:   入鞘还家你莞尔沏来春涧草茶

第1425条评论:   终于知道许嵩为什么学做菜了。因为还没有找到那个上得厅堂下得厨房的姑娘。你们谁愿意做那位姑娘。为我嵩洗手作羹汤。

第1426条评论:   酱油吖

第1427条评论:   扭扭捏捏你

第1428条评论:   不能暴躁的小红

第1429条评论:   吓到我了

第1430条评论:   轮回走一遭

第1431条评论:   最爱千玺么么哒

第1432条评论:   为啥子突然又火起来了

第1433条评论:   谁的目光遣錈了流年

第1434条评论:   我我我，我愿意啊

第1435条评论:   学不会伪装丿

第1436条评论:   我就想问一句，翻唱许嵩的歌凭什么下载收费

第1437条评论:   嵩哥的

第1438条评论:   别咬我

第1439条评论:   虽然是

第1440条评论:   分贝网创立者郑立的，但是同样可以用在你说的那些人身上啊“利益 又是利益，

第1441条评论:   妈妈给了你眼睛，

第1442条评论:   你却妥协被利益蒙蔽。 ”

第1443条评论:   稀饭吃糖的糖糖鸭

第1444条评论:   第二 晴天第一

第1445条评论:   没有吧，晴天是两百零一万啊

第1446条评论:   对方在黑名单中

第1447条评论:   这首歌又火了

